CustomerNumber,profileDeviceInterval,ProfileDeviceIntervalReading
1,02/09/2015 18:30,0.039
1,02/09/2015 19:00,0.051
1,02/09/2015 19:30,0.027
1,02/09/2015 20:00,0.027
1,02/09/2015 20:30,0.039
1,02/09/2015 21:00,0.046
1,02/09/2015 21:30,0.033
1,02/09/2015 22:00,0.04
1,02/09/2015 22:30,0.028
1,02/09/2015 23:00,0.028
1,02/09/2015 23:30,0.029
1,03/09/2015 00:00,0.028
1,03/09/2015 00:30,0.029
1,03/09/2015 01:00,0.028
1,03/09/2015 01:30,0.029
1,03/09/2015 02:00,0.028
1,03/09/2015 02:30,0.029
1,03/09/2015 03:00,0.029
1,03/09/2015 03:30,0.028
1,03/09/2015 04:00,0.029
1,03/09/2015 04:30,0.028
1,03/09/2015 05:00,0.029
1,03/09/2015 05:30,0.028
1,03/09/2015 06:00,0.028
1,03/09/2015 06:30,0.028
1,03/09/2015 07:00,0.027
1,03/09/2015 07:30,0.028
1,03/09/2015 08:00,0.028
1,03/09/2015 08:30,0.028
1,03/09/2015 09:00,0.027
1,03/09/2015 09:30,0.027
1,03/09/2015 10:00,0.028
1,03/09/2015 10:30,0.028
1,03/09/2015 11:00,0.029
1,03/09/2015 11:30,0.028
1,03/09/2015 12:00,0.028
1,03/09/2015 12:30,0.028
1,03/09/2015 13:00,0.028
1,03/09/2015 13:30,0.029
1,03/09/2015 14:00,0.028
1,03/09/2015 14:30,0.028
1,03/09/2015 15:00,0.062
1,03/09/2015 15:30,0.028
1,03/09/2015 16:00,0.028
1,03/09/2015 16:30,0.028
1,03/09/2015 17:00,0.028
1,03/09/2015 17:30,0.028
1,03/09/2015 18:00,0.028
1,03/09/2015 18:30,0.04
1,03/09/2015 19:00,0.028
1,03/09/2015 19:30,0.028
1,03/09/2015 20:00,0.04
1,03/09/2015 20:30,0.027
1,03/09/2015 21:00,0.039
1,03/09/2015 21:30,0.028
1,03/09/2015 22:00,0.053
1,03/09/2015 22:30,0.028
1,03/09/2015 23:00,0.028
1,03/09/2015 23:30,0.028
1,04/09/2015 00:00,0.029
1,04/09/2015 00:30,0.04
1,04/09/2015 01:00,0.028
1,04/09/2015 01:30,0.027
1,04/09/2015 02:00,0.028
1,04/09/2015 02:30,0.028
1,04/09/2015 03:00,0.028
1,04/09/2015 03:30,0.028
1,04/09/2015 04:00,0.028
1,04/09/2015 04:30,0.039
1,04/09/2015 05:00,0.029
1,04/09/2015 05:30,0.027
1,04/09/2015 06:00,0.028
1,04/09/2015 06:30,0.028
1,04/09/2015 07:00,0.027
1,04/09/2015 07:30,0.029
1,04/09/2015 08:00,0.029
1,04/09/2015 08:30,0.028
1,04/09/2015 09:00,0.028
1,04/09/2015 09:30,0.029
1,04/09/2015 10:00,0.028
1,04/09/2015 10:30,0.028
1,04/09/2015 11:00,0.028
1,04/09/2015 11:30,0.028
1,04/09/2015 12:00,0.028
1,04/09/2015 12:30,0.029
1,04/09/2015 13:00,0.029
1,04/09/2015 13:30,0.028
1,04/09/2015 14:00,0.028
1,04/09/2015 14:30,0.029
1,04/09/2015 15:00,0.028
1,04/09/2015 15:30,0.029
1,04/09/2015 16:00,0.028
1,04/09/2015 16:30,0.028
1,04/09/2015 17:00,0.029
1,04/09/2015 17:30,0.028
1,04/09/2015 18:00,0.028
1,04/09/2015 18:30,0.028
1,04/09/2015 19:00,0.028
1,04/09/2015 19:30,0.028
1,04/09/2015 20:00,0.027
1,04/09/2015 20:30,0.027
1,04/09/2015 21:00,0.028
1,04/09/2015 21:30,0.04
1,04/09/2015 22:00,0.041
1,04/09/2015 22:30,0.028
1,04/09/2015 23:00,0.029
1,04/09/2015 23:30,0.041
1,05/09/2015 00:00,0.029
1,05/09/2015 00:30,0.028
1,05/09/2015 01:00,0.028
1,05/09/2015 01:30,0.029
1,05/09/2015 02:00,0.028
1,05/09/2015 02:30,0.029
1,05/09/2015 03:00,0.028
1,05/09/2015 03:30,0.029
1,05/09/2015 04:00,0.028
1,05/09/2015 04:30,0.029
1,05/09/2015 05:00,0.028
1,05/09/2015 05:30,0.029
1,05/09/2015 06:00,0.028
1,05/09/2015 06:30,0.028
1,05/09/2015 07:00,0.029
1,05/09/2015 07:30,0.027
1,05/09/2015 08:00,0.027
1,05/09/2015 08:30,0.028
1,05/09/2015 09:00,0.028
1,05/09/2015 09:30,0.028
1,05/09/2015 10:00,0.028
1,05/09/2015 10:30,0.028
1,05/09/2015 11:00,0.028
1,05/09/2015 11:30,0.028
1,05/09/2015 12:00,0.028
1,05/09/2015 12:30,0.027
1,05/09/2015 13:00,0.029
1,05/09/2015 13:30,0.028
1,05/09/2015 14:00,0.028
1,05/09/2015 14:30,0.028
1,05/09/2015 15:00,0.027
1,05/09/2015 15:30,0.028
1,05/09/2015 16:00,0.028
1,05/09/2015 16:30,0.028
1,05/09/2015 17:00,0.028
1,05/09/2015 17:30,0.028
1,05/09/2015 18:00,0.027
1,05/09/2015 18:30,0.028
1,05/09/2015 19:00,0.027
1,05/09/2015 19:30,0.039
1,05/09/2015 20:00,0.028
1,05/09/2015 20:30,0.027
1,05/09/2015 21:00,0.029
1,05/09/2015 21:30,0.04
1,05/09/2015 22:00,0.053
1,05/09/2015 22:30,0.029
1,05/09/2015 23:00,0.029
1,05/09/2015 23:30,0.028
1,06/09/2015 00:00,0.029
1,06/09/2015 00:30,0.04
1,06/09/2015 01:00,0.029
1,06/09/2015 01:30,0.028
1,06/09/2015 02:00,0.029
1,06/09/2015 02:30,0.029
1,06/09/2015 03:00,0.027
1,06/09/2015 03:30,0.028
1,06/09/2015 04:00,0.028
1,06/09/2015 04:30,0.027
1,06/09/2015 05:00,0.028
1,06/09/2015 05:30,0.028
1,06/09/2015 06:00,0.028
1,06/09/2015 06:30,0.027
1,06/09/2015 07:00,0.028
1,06/09/2015 07:30,0.028
1,06/09/2015 08:00,0.027
1,06/09/2015 08:30,0.028
1,06/09/2015 09:00,0.028
1,06/09/2015 09:30,0.027
1,06/09/2015 10:00,0.027
1,06/09/2015 10:30,0.028
1,06/09/2015 11:00,0.027
1,06/09/2015 11:30,0.027
1,06/09/2015 12:00,0.028
1,06/09/2015 12:30,0.027
1,06/09/2015 13:00,0.028
1,06/09/2015 13:30,0.028
1,06/09/2015 14:00,0.028
1,06/09/2015 14:30,0.028
1,06/09/2015 15:00,0.028
1,06/09/2015 15:30,0.027
1,06/09/2015 16:00,0.028
1,06/09/2015 16:30,0.028
1,06/09/2015 17:00,0.027
1,06/09/2015 17:30,0.028
1,06/09/2015 18:00,0.028
1,06/09/2015 18:30,0.04
1,06/09/2015 19:00,0.028
1,06/09/2015 19:30,0.027
1,06/09/2015 20:00,0.027
1,06/09/2015 20:30,0.04
1,06/09/2015 21:00,0.04
1,06/09/2015 21:30,0.051
1,06/09/2015 22:00,0.043
1,06/09/2015 22:30,0.028
1,06/09/2015 23:00,0.028
1,06/09/2015 23:30,0.029
1,07/09/2015 00:00,0.028
1,07/09/2015 00:30,0.029
1,07/09/2015 01:00,0.028
1,07/09/2015 01:30,0.028
1,07/09/2015 02:00,0.028
1,07/09/2015 02:30,0.028
1,07/09/2015 03:00,0.027
1,07/09/2015 03:30,0.028
1,07/09/2015 04:00,0.028
1,07/09/2015 04:30,0.028
1,07/09/2015 05:00,0.027
1,07/09/2015 05:30,0.028
1,07/09/2015 06:00,0.028
1,07/09/2015 06:30,0.027
1,07/09/2015 07:00,0.028
1,07/09/2015 07:30,0.028
1,07/09/2015 08:00,0.028
1,07/09/2015 08:30,0.028
1,07/09/2015 09:00,0.028
1,07/09/2015 09:30,0.028
1,07/09/2015 10:00,0.028
1,07/09/2015 10:30,0.028
1,07/09/2015 11:00,0.029
1,07/09/2015 11:30,0.028
1,07/09/2015 12:00,0.028
1,07/09/2015 12:30,0.028
1,07/09/2015 13:00,0.028
1,07/09/2015 13:30,0.027
1,07/09/2015 14:00,0.028
1,07/09/2015 14:30,0.028
1,07/09/2015 15:00,0.027
1,07/09/2015 15:30,0.028
1,07/09/2015 16:00,0.027
1,07/09/2015 16:30,0.039
1,07/09/2015 17:00,0.027
1,07/09/2015 17:30,0.028
1,07/09/2015 18:00,0.027
1,07/09/2015 18:30,0.027
1,07/09/2015 19:00,0.028
1,07/09/2015 19:30,0.027
1,07/09/2015 20:00,0.026
1,07/09/2015 20:30,0.028
1,07/09/2015 21:00,0.027
1,07/09/2015 21:30,0.028
1,07/09/2015 22:00,0.028
1,07/09/2015 22:30,0.039
1,07/09/2015 23:00,0.04
1,07/09/2015 23:30,0.027
1,08/09/2015 00:00,0.028
1,08/09/2015 00:30,0.028
1,08/09/2015 01:00,0.028
1,08/09/2015 01:30,0.027
1,08/09/2015 02:00,0.028
1,08/09/2015 02:30,0.028
1,08/09/2015 03:00,0.028
1,08/09/2015 03:30,0.028
1,08/09/2015 04:00,0.028
1,08/09/2015 04:30,0.028
1,08/09/2015 05:00,0.027
1,08/09/2015 05:30,0.029
1,08/09/2015 06:00,0.028
1,08/09/2015 06:30,0.028
1,08/09/2015 07:00,0.027
1,08/09/2015 07:30,0.028
1,08/09/2015 08:00,0.028
1,08/09/2015 08:30,0.028
1,08/09/2015 09:00,0.028
1,08/09/2015 09:30,0.028
1,08/09/2015 10:00,0.027
1,08/09/2015 10:30,0.028
1,08/09/2015 11:00,0.04
1,08/09/2015 11:30,0.028
1,08/09/2015 12:00,0.028
1,08/09/2015 12:30,0.027
1,08/09/2015 13:00,0.028
1,08/09/2015 13:30,0.04
1,08/09/2015 14:00,0.027
1,08/09/2015 14:30,0.029
1,08/09/2015 15:00,0.028
1,08/09/2015 15:30,0.028
1,08/09/2015 16:00,0.028
1,08/09/2015 16:30,0.028
1,08/09/2015 17:00,0.028
1,08/09/2015 17:30,0.029
1,08/09/2015 18:00,0.028
1,08/09/2015 18:30,0.028
1,08/09/2015 19:00,0.027
1,08/09/2015 19:30,0.028
1,08/09/2015 20:00,0.027
1,08/09/2015 20:30,0.029
1,08/09/2015 21:00,0.027
1,08/09/2015 21:30,0.028
1,08/09/2015 22:00,0.041
1,08/09/2015 22:30,0.028
1,08/09/2015 23:00,0.04
1,08/09/2015 23:30,0.028
1,09/09/2015 00:00,0.029
1,09/09/2015 00:30,0.029
1,09/09/2015 01:00,0.028
1,09/09/2015 01:30,0.029
1,09/09/2015 02:00,0.029
1,09/09/2015 02:30,0.029
1,09/09/2015 03:00,0.029
1,09/09/2015 03:30,0.029
1,09/09/2015 04:00,0.028
1,09/09/2015 04:30,0.029
1,09/09/2015 05:00,0.028
1,09/09/2015 05:30,0.028
1,09/09/2015 06:00,0.029
1,09/09/2015 06:30,0.027
1,09/09/2015 07:00,0.028
1,09/09/2015 07:30,0.027
1,09/09/2015 08:00,0.028
1,09/09/2015 08:30,0.028
1,09/09/2015 09:00,0.027
1,09/09/2015 09:30,0.028
1,09/09/2015 10:00,0.027
1,09/09/2015 10:30,0.028
1,09/09/2015 11:00,0.028
1,09/09/2015 11:30,0.029
1,09/09/2015 12:00,0.029
1,09/09/2015 12:30,0.028
1,09/09/2015 13:00,0.028
1,09/09/2015 13:30,0.028
1,09/09/2015 14:00,0.029
1,09/09/2015 14:30,0.028
1,09/09/2015 15:00,0.027
1,09/09/2015 15:30,0.029
1,09/09/2015 16:00,0.028
1,09/09/2015 16:30,0.028
1,09/09/2015 17:00,0.029
1,09/09/2015 17:30,0.028
1,09/09/2015 18:00,0.028
1,09/09/2015 18:30,0.027
1,09/09/2015 19:00,0.028
1,09/09/2015 19:30,0.027
1,09/09/2015 20:00,0.027
1,09/09/2015 20:30,0.028
1,09/09/2015 21:00,0.04
1,09/09/2015 21:30,0.027
1,09/09/2015 22:00,0.041
1,09/09/2015 22:30,0.028
1,09/09/2015 23:00,0.028
1,09/09/2015 23:30,0.029
1,10/09/2015 00:00,0.028
1,10/09/2015 00:30,0.029
1,10/09/2015 01:00,0.028
1,10/09/2015 01:30,0.029
1,10/09/2015 02:00,0.029
1,10/09/2015 02:30,0.029
1,10/09/2015 03:00,0.028
1,10/09/2015 03:30,0.029
1,10/09/2015 04:00,0.028
1,10/09/2015 04:30,0.029
1,10/09/2015 05:00,0.028
1,10/09/2015 05:30,0.028
1,10/09/2015 06:00,0.028
1,10/09/2015 06:30,0.028
1,10/09/2015 07:00,0.028
1,10/09/2015 07:30,0.028
1,10/09/2015 08:00,0.028
1,10/09/2015 08:30,0.028
1,10/09/2015 09:00,0.028
1,10/09/2015 09:30,0.027
1,10/09/2015 10:00,0.027
1,10/09/2015 10:30,0.028
1,10/09/2015 11:00,0.028
1,10/09/2015 11:30,0.028
1,10/09/2015 12:00,0.027
1,10/09/2015 12:30,0.028
1,10/09/2015 13:00,0.027
1,10/09/2015 13:30,0.028
1,10/09/2015 14:00,0.028
1,10/09/2015 14:30,0.028
1,10/09/2015 15:00,0.028
1,10/09/2015 15:30,0.028
1,10/09/2015 16:00,0.027
1,10/09/2015 16:30,0.028
1,10/09/2015 17:00,0.027
1,10/09/2015 17:30,0.028
1,10/09/2015 18:00,0.027
1,10/09/2015 18:30,0.027
1,10/09/2015 19:00,0.027
1,10/09/2015 19:30,0.028
1,10/09/2015 20:00,0.027
1,10/09/2015 20:30,0.027
1,10/09/2015 21:00,0.028
1,10/09/2015 21:30,0.028
1,10/09/2015 22:00,0.034
1,10/09/2015 22:30,0.034
1,10/09/2015 23:00,0.028
1,10/09/2015 23:30,0.028
1,11/09/2015 00:00,0.028
1,11/09/2015 00:30,0.028
1,11/09/2015 01:00,0.028
1,11/09/2015 01:30,0.028
1,11/09/2015 02:00,0.028
1,11/09/2015 02:30,0.027
1,11/09/2015 03:00,0.028
1,11/09/2015 03:30,0.027
1,11/09/2015 04:00,0.028
1,11/09/2015 04:30,0.027
1,11/09/2015 05:00,0.028
1,11/09/2015 05:30,0.028
1,11/09/2015 06:00,0.028
1,11/09/2015 06:30,0.028
1,11/09/2015 07:00,0.028
1,11/09/2015 07:30,0.028
1,11/09/2015 08:00,0.029
1,11/09/2015 08:30,0.028
1,11/09/2015 09:00,0.029
1,11/09/2015 09:30,0.027
1,11/09/2015 10:00,0.028
1,11/09/2015 10:30,0.028
1,11/09/2015 11:00,0.027
1,11/09/2015 11:30,0.028
1,11/09/2015 12:00,0.028
1,11/09/2015 12:30,0.027
1,11/09/2015 13:00,0.027
1,11/09/2015 13:30,0.028
1,11/09/2015 14:00,0.051
1,11/09/2015 14:30,0.027
1,11/09/2015 15:00,0.028
1,11/09/2015 15:30,0.027
1,11/09/2015 16:00,0.028
1,11/09/2015 16:30,0.028
1,11/09/2015 17:00,0.028
1,11/09/2015 17:30,0.027
1,11/09/2015 18:00,0.028
1,11/09/2015 18:30,0.028
1,11/09/2015 19:00,0.039
1,11/09/2015 19:30,0.028
1,11/09/2015 20:00,0.027
1,11/09/2015 20:30,0.027
1,11/09/2015 21:00,0.028
1,11/09/2015 21:30,0.029
1,11/09/2015 22:00,0.04
1,11/09/2015 22:30,0.028
1,11/09/2015 23:00,0.028
1,11/09/2015 23:30,0.029
1,12/09/2015 00:00,0.04
1,12/09/2015 00:30,0.028
1,12/09/2015 01:00,0.028
1,12/09/2015 01:30,0.028
1,12/09/2015 02:00,0.028
1,12/09/2015 02:30,0.029
1,12/09/2015 03:00,0.028
1,12/09/2015 03:30,0.028
1,12/09/2015 04:00,0.028
1,12/09/2015 04:30,0.029
1,12/09/2015 05:00,0.028
1,12/09/2015 05:30,0.028
1,12/09/2015 06:00,0.028
1,12/09/2015 06:30,0.029
1,12/09/2015 07:00,0.027
1,12/09/2015 07:30,0.028
1,12/09/2015 08:00,0.028
1,12/09/2015 08:30,0.028
1,12/09/2015 09:00,0.028
1,12/09/2015 09:30,0.027
1,12/09/2015 10:00,0.028
1,12/09/2015 10:30,0.028
1,12/09/2015 11:00,0.027
1,12/09/2015 11:30,0.028
1,12/09/2015 12:00,0.028
1,12/09/2015 12:30,0.028
1,12/09/2015 13:00,0.027
1,12/09/2015 13:30,0.029
1,12/09/2015 14:00,0.027
1,12/09/2015 14:30,0.028
1,12/09/2015 15:00,0.027
1,12/09/2015 15:30,0.028
1,12/09/2015 16:00,0.027
1,12/09/2015 16:30,0.027
1,12/09/2015 17:00,0.028
1,12/09/2015 17:30,0.028
1,12/09/2015 18:00,0.027
1,12/09/2015 18:30,0.027
1,12/09/2015 19:00,0.027
1,12/09/2015 19:30,0.027
1,12/09/2015 20:00,0.027
1,12/09/2015 20:30,0.027
1,12/09/2015 21:00,0.028
1,12/09/2015 21:30,0.028
1,12/09/2015 22:00,0.04
1,12/09/2015 22:30,0.035
1,12/09/2015 23:00,0.032
1,12/09/2015 23:30,0.029
1,13/09/2015 00:00,0.028
1,13/09/2015 00:30,0.029
1,13/09/2015 01:00,0.029
1,13/09/2015 01:30,0.028
1,13/09/2015 02:00,0.029
1,13/09/2015 02:30,0.029
1,13/09/2015 03:00,0.028
1,13/09/2015 03:30,0.028
1,13/09/2015 04:00,0.028
1,13/09/2015 04:30,0.028
1,13/09/2015 05:00,0.029
1,13/09/2015 05:30,0.028
1,13/09/2015 06:00,0.028
1,13/09/2015 06:30,0.028
1,13/09/2015 07:00,0.028
1,13/09/2015 07:30,0.028
1,13/09/2015 08:00,0.028
1,13/09/2015 08:30,0.027
1,13/09/2015 09:00,0.028
1,13/09/2015 09:30,0.028
1,13/09/2015 10:00,0.027
1,13/09/2015 10:30,0.028
1,13/09/2015 11:00,0.04
1,13/09/2015 11:30,0.028
1,13/09/2015 12:00,0.028
1,13/09/2015 12:30,0.028
1,13/09/2015 13:00,0.029
1,13/09/2015 13:30,0.028
1,13/09/2015 14:00,0.028
1,13/09/2015 14:30,0.029
1,13/09/2015 15:00,0.028
1,13/09/2015 15:30,0.028
1,13/09/2015 16:00,0.028
1,13/09/2015 16:30,0.028
1,13/09/2015 17:00,0.028
1,13/09/2015 17:30,0.028
1,13/09/2015 18:00,0.028
1,13/09/2015 18:30,0.028
1,13/09/2015 19:00,0.027
1,13/09/2015 19:30,0.027
1,13/09/2015 20:00,0.028
1,13/09/2015 20:30,0.028
1,13/09/2015 21:00,0.028
1,13/09/2015 21:30,0.028
1,13/09/2015 22:00,0.04
1,13/09/2015 22:30,0.028
1,13/09/2015 23:00,0.04
1,13/09/2015 23:30,0.029
1,14/09/2015 00:00,0.028
1,14/09/2015 00:30,0.028
1,14/09/2015 01:00,0.029
1,14/09/2015 01:30,0.028
1,14/09/2015 02:00,0.028
1,14/09/2015 02:30,0.028
1,14/09/2015 03:00,0.029
1,14/09/2015 03:30,0.028
1,14/09/2015 04:00,0.029
1,14/09/2015 04:30,0.028
1,14/09/2015 05:00,0.028
1,14/09/2015 05:30,0.027
1,14/09/2015 06:00,0.028
1,14/09/2015 06:30,0.027
1,14/09/2015 07:00,0.028
1,14/09/2015 07:30,0.028
1,14/09/2015 08:00,0.029
1,14/09/2015 08:30,0.028
1,14/09/2015 09:00,0.028
1,14/09/2015 09:30,0.028
1,14/09/2015 10:00,0.04
1,14/09/2015 10:30,0.029
1,14/09/2015 11:00,0.028
1,14/09/2015 11:30,0.028
1,14/09/2015 12:00,0.028
1,14/09/2015 12:30,0.028
1,14/09/2015 13:00,0.028
1,14/09/2015 13:30,0.027
1,14/09/2015 14:00,0.029
1,14/09/2015 14:30,0.028
1,14/09/2015 15:00,0.028
1,14/09/2015 15:30,0.04
1,14/09/2015 16:00,0.028
1,14/09/2015 16:30,0.027
1,14/09/2015 17:00,0.027
1,14/09/2015 17:30,0.028
1,14/09/2015 18:00,0.028
1,14/09/2015 18:30,0.027
1,14/09/2015 19:00,0.039
1,14/09/2015 19:30,0.027
1,14/09/2015 20:00,0.028
1,14/09/2015 20:30,0.027
1,14/09/2015 21:00,0.028
1,14/09/2015 21:30,0.028
1,14/09/2015 22:00,0.028
1,14/09/2015 22:30,0.028
1,14/09/2015 23:00,0.04
1,14/09/2015 23:30,0.028
1,15/09/2015 00:00,0.028
1,15/09/2015 00:30,0.028
1,15/09/2015 01:00,0.028
1,15/09/2015 01:30,0.028
1,15/09/2015 02:00,0.029
1,15/09/2015 02:30,0.028
1,15/09/2015 03:00,0.028
1,15/09/2015 03:30,0.027
1,15/09/2015 04:00,0.028
1,15/09/2015 04:30,0.029
1,15/09/2015 05:00,0.028
1,15/09/2015 05:30,0.028
1,15/09/2015 06:00,0.028
1,15/09/2015 06:30,0.028
1,15/09/2015 07:00,0.028
1,15/09/2015 07:30,0.027
1,15/09/2015 08:00,0.028
1,15/09/2015 08:30,0.028
1,15/09/2015 09:00,0.028
1,15/09/2015 09:30,0.027
1,15/09/2015 10:00,0.027
1,15/09/2015 10:30,0.028
1,15/09/2015 11:00,0.027
1,15/09/2015 11:30,0.028
1,15/09/2015 12:00,0.027
1,15/09/2015 12:30,0.027
1,15/09/2015 13:00,0.028
1,15/09/2015 13:30,0.027
1,15/09/2015 14:00,0.027
1,15/09/2015 14:30,0.028
1,15/09/2015 15:00,0.027
1,15/09/2015 15:30,0.028
1,15/09/2015 16:00,0.028
1,15/09/2015 16:30,0.026
1,15/09/2015 17:00,0.028
1,15/09/2015 17:30,0.027
1,15/09/2015 18:00,0.028
1,15/09/2015 18:30,0.027
1,15/09/2015 19:00,0.027
1,15/09/2015 19:30,0.027
1,15/09/2015 20:00,0.027
1,15/09/2015 20:30,0.028
1,15/09/2015 21:00,0.027
1,15/09/2015 21:30,0.028
1,15/09/2015 22:00,0.028
1,15/09/2015 22:30,0.028
1,15/09/2015 23:00,0.039
1,15/09/2015 23:30,0.028
1,16/09/2015 00:00,0.028
1,16/09/2015 00:30,0.028
1,16/09/2015 01:00,0.028
1,16/09/2015 01:30,0.028
1,16/09/2015 02:00,0.028
1,16/09/2015 02:30,0.028
1,16/09/2015 03:00,0.029
1,16/09/2015 03:30,0.028
1,16/09/2015 04:00,0.028
1,16/09/2015 04:30,0.028
1,16/09/2015 05:00,0.028
1,16/09/2015 05:30,0.028
1,16/09/2015 06:00,0.028
1,16/09/2015 06:30,0.028
1,16/09/2015 07:00,0.027
1,16/09/2015 07:30,0.027
1,16/09/2015 08:00,0.028
1,16/09/2015 08:30,0.028
1,16/09/2015 09:00,0.028
1,16/09/2015 09:30,0.028
1,16/09/2015 10:00,0.028
1,16/09/2015 10:30,0.028
1,16/09/2015 11:00,0.028
1,16/09/2015 11:30,0.028
1,16/09/2015 12:00,0.028
1,16/09/2015 12:30,0.028
1,16/09/2015 13:00,0.028
1,16/09/2015 13:30,0.028
1,16/09/2015 14:00,0.027
1,16/09/2015 14:30,0.029
1,16/09/2015 15:00,0.028
1,16/09/2015 15:30,0.028
1,16/09/2015 16:00,0.028
1,16/09/2015 16:30,0.028
1,16/09/2015 17:00,0.027
1,16/09/2015 17:30,0.027
1,16/09/2015 18:00,0.028
1,16/09/2015 18:30,0.045
1,16/09/2015 19:00,0.034
1,16/09/2015 19:30,0.027
1,16/09/2015 20:00,0.028
1,16/09/2015 20:30,0.039
1,16/09/2015 21:00,0.028
1,16/09/2015 21:30,0.027
1,16/09/2015 22:00,0.041
1,16/09/2015 22:30,0.027
1,16/09/2015 23:00,0.028
1,16/09/2015 23:30,0.028
1,17/09/2015 00:00,0.029
1,17/09/2015 00:30,0.028
1,17/09/2015 01:00,0.028
1,17/09/2015 01:30,0.029
1,17/09/2015 02:00,0.028
1,17/09/2015 02:30,0.029
1,17/09/2015 03:00,0.028
1,17/09/2015 03:30,0.029
1,17/09/2015 04:00,0.028
1,17/09/2015 04:30,0.028
1,17/09/2015 05:00,0.028
1,17/09/2015 05:30,0.028
1,17/09/2015 06:00,0.028
1,17/09/2015 06:30,0.028
1,17/09/2015 07:00,0.028
1,17/09/2015 07:30,0.027
1,17/09/2015 08:00,0.029
1,17/09/2015 08:30,0.04
1,17/09/2015 09:00,0.028
1,17/09/2015 09:30,0.027
1,17/09/2015 10:00,0.028
1,17/09/2015 10:30,0.028
1,17/09/2015 11:00,0.028
1,17/09/2015 11:30,0.028
1,17/09/2015 12:00,0.028
1,17/09/2015 12:30,0.081
1,17/09/2015 13:00,0.028
1,17/09/2015 13:30,0.028
1,17/09/2015 14:00,0.028
1,17/09/2015 14:30,0.028
1,17/09/2015 15:00,0.027
1,17/09/2015 15:30,0.028
1,17/09/2015 16:00,0.028
1,17/09/2015 16:30,0.028
1,17/09/2015 17:00,0.028
1,17/09/2015 17:30,0.028
1,17/09/2015 18:00,0.028
1,17/09/2015 18:30,0.027
1,17/09/2015 19:00,0.028
1,17/09/2015 19:30,0.027
1,17/09/2015 20:00,0.027
1,17/09/2015 20:30,0.039
1,17/09/2015 21:00,0.028
1,17/09/2015 21:30,0.04
1,17/09/2015 22:00,0.041
1,17/09/2015 22:30,0.028
1,17/09/2015 23:00,0.041
1,17/09/2015 23:30,0.029
1,18/09/2015 00:00,0.028
1,18/09/2015 00:30,0.029
1,18/09/2015 01:00,0.028
1,18/09/2015 01:30,0.029
1,18/09/2015 02:00,0.028
1,18/09/2015 02:30,0.029
1,18/09/2015 03:00,0.029
1,18/09/2015 03:30,0.028
1,18/09/2015 04:00,0.028
1,18/09/2015 04:30,0.029
1,18/09/2015 05:00,0.028
1,18/09/2015 05:30,0.028
1,18/09/2015 06:00,0.027
1,18/09/2015 06:30,0.028
1,18/09/2015 07:00,0.028
1,18/09/2015 07:30,0.028
1,18/09/2015 08:00,0.028
1,18/09/2015 08:30,0.027
1,18/09/2015 09:00,0.028
1,18/09/2015 09:30,0.028
1,18/09/2015 10:00,0.027
1,18/09/2015 10:30,0.027
1,18/09/2015 11:00,0.028
1,18/09/2015 11:30,0.027
1,18/09/2015 12:00,0.027
1,18/09/2015 12:30,0.027
1,18/09/2015 13:00,0.028
1,18/09/2015 13:30,0.027
1,18/09/2015 14:00,0.028
1,18/09/2015 14:30,0.027
1,18/09/2015 15:00,0.028
1,18/09/2015 15:30,0.028
1,18/09/2015 16:00,0.027
1,18/09/2015 16:30,0.027
1,18/09/2015 17:00,0.027
1,18/09/2015 17:30,0.028
1,18/09/2015 18:00,0.028
1,18/09/2015 18:30,0.029
1,18/09/2015 19:00,0.026
1,18/09/2015 19:30,0.027
1,18/09/2015 20:00,0.027
1,18/09/2015 20:30,0.027
1,18/09/2015 21:00,0.028
1,18/09/2015 21:30,0.028
1,18/09/2015 22:00,0.041
1,18/09/2015 22:30,0.028
1,18/09/2015 23:00,0.028
1,18/09/2015 23:30,0.041
1,19/09/2015 00:00,0.028
1,19/09/2015 00:30,0.029
1,19/09/2015 01:00,0.028
1,19/09/2015 01:30,0.028
1,19/09/2015 02:00,0.028
1,19/09/2015 02:30,0.027
1,19/09/2015 03:00,0.028
1,19/09/2015 03:30,0.028
1,19/09/2015 04:00,0.028
1,19/09/2015 04:30,0.028
1,19/09/2015 05:00,0.028
1,19/09/2015 05:30,0.028
1,19/09/2015 06:00,0.028
1,19/09/2015 06:30,0.028
1,19/09/2015 07:00,0.028
1,19/09/2015 07:30,0.029
1,19/09/2015 08:00,0.028
1,19/09/2015 08:30,0.029
1,19/09/2015 09:00,0.027
1,19/09/2015 09:30,0.028
1,19/09/2015 10:00,0.028
1,19/09/2015 10:30,0.027
1,19/09/2015 11:00,0.028
1,19/09/2015 11:30,0.027
1,19/09/2015 12:00,0.027
1,19/09/2015 12:30,0.028
1,19/09/2015 13:00,0.028
1,19/09/2015 13:30,0.028
1,19/09/2015 14:00,0.027
1,19/09/2015 14:30,0.028
1,19/09/2015 15:00,0.028
1,19/09/2015 15:30,0.028
1,19/09/2015 16:00,0.027
1,19/09/2015 16:30,0.028
1,19/09/2015 17:00,0.027
1,19/09/2015 17:30,0.028
1,19/09/2015 18:00,0.028
1,19/09/2015 18:30,0.027
1,19/09/2015 19:00,0.027
1,19/09/2015 19:30,0.028
1,19/09/2015 20:00,0.027
1,19/09/2015 20:30,0.027
